studytime,failures,absences,G1,G2,attendance_pct,study_hours,engagement_score,final_score,pass,grade
3,0,9,16,9,77.65819240281508,12,25.707274050351884,67.74179747755296,1,B
1,1,7,7,7,89.4271230937124,2,19.17839038671405,57.21422416662081,0,C
1,2,22,11,8,65.8736584278501,5,19.234207303481263,48.7259053115695,0,F
1,0,2,12,15,95.33343206720207,5,17.91667900840026,81.32490435719427,1,A
3,2,22,7,11,61.72546268716343,6,22.71568283589543,48.93670413557858,0,F
2,0,6,9,7,85.53041947969633,4,21.69130243496204,64.68725140957909,1,C
2,3,9,15,13,83.69976651872537,8,24.46247081484067,62.11877801757045,1,C
2,1,2,6,12,96.86043469727919,6,27.107554337159897,63.40074371066184,1,C
2,0,1,14,17,98.48940820095847,10,24.311176025119806,89.8856093323176,1,A
1,2,14,14,6,75.04405812119954,2,15.380507265149943,46.09281362332323,0,F
1,3,8,16,9,84.2101553960328,3,16.5262694245041,57.78500397849895,0,C
4,2,14,8,18,78.98577444703503,12,23.87322180587938,67.59443562953192,1,B
3,3,16,16,8,66.7022847592977,6,25.337785594912212,47.676552758733145,0,F
3,1,29,8,16,50.0,9,23.25,57.196669771746215,0,C
2,3,6,16,17,88.65907882382552,10,22.08238485297819,77.87088022625827,1,B
1,2,19,17,9,66.53319198423597,5,13.316648998029496,53.38562416676576,0,C
2,2,17,12,7,65.50623150750192,6,16.18827893843774,46.30237767856726,0,F
4,0,14,7,14,75.77828329244599,8,29.47228541155575,71.98550368293415,1,B
3,3,17,9,19,72.20802453534,9,20.0260030669175,53.29070353231505,0,C
3,2,23,15,15,50.0,12,22.25,50.571873918966205,0,C
2,0,22,9,5,58.40779037332785,4,21.300973796665982,47.46902830683109,0,F
4,1,11,6,12,82.65376614756909,8,26.331720768446136,62.655633021766434,1,C
3,2,22,13,13,61.93289939954071,6,19.741612424942588,52.272453448531536,0,C
4,0,20,8,12,63.80114103598366,20,21.97514262949796,66.87685122977093,1,B
4,2,29,13,8,50.0,8,22.25,37.750702140220156,0,F
2,3,25,13,16,61.94361263676627,4,17.742951579595783,54.71497757685681,0,C
1,0,7,6,6,86.1522535806532,5,17.76903169758165,57.552179022041365,0,C
2,3,29,13,8,50.0,10,14.25,46.85031916883282,0,F
1,1,1,13,18,97.53159959836508,5,19.191449949795633,87.2395645193395,1,A
4,3,1,6,13,98.31992498770339,8,26.289990623462923,62.15679685992956,1,C
1,0,4,15,14,91.48851701534512,2,19.43606462691814,81.30754210704708,1,A
4,2,0,17,13,100.0,20,27.5,81.402845386412,1,A
3,0,21,10,9,56.98313686239135,15,22.12289210779892,44.61224196886785,0,F
3,3,3,13,9,93.83481030245864,12,22.72935128780733,64.02940970283888,1,C
3,3,5,8,14,92.12326635070774,15,23.51540829383847,69.42574456939185,1,B
2,2,22,6,7,56.9580715276609,6,15.119758940957613,32.31119982147466,0,F
2,1,12,11,18,76.46612670448044,8,22.558265838060056,67.52322905515344,1,B
4,0,18,19,19,67.25553986544136,20,25.40694248318017,87.28487865391318,1,A
3,2,10,13,10,82.22841446312346,15,27.27855180789043,59.33561050059605,0,C
2,2,12,10,11,79.30842431060555,10,18.913553038825693,55.318501359303,0,C
3,2,7,15,16,89.45841249687732,15,23.182301562109664,75.43552926164102,1,B
2,0,6,15,19,90.98910229306617,6,21.37363778663327,89.20332609792469,1,A
1,0,12,18,14,74.92255347051287,5,20.36531918381411,88.27964990251276,1,A
1,0,0,8,18,100.0,2,17.5,81.69728887156003,1,A
3,1,5,5,19,91.66055672108399,12,22.4575695901355,76.55734222996003,1,B
4,2,6,8,16,86.8915887669262,20,28.861448595865774,70.58885157438039,1,B
2,3,15,7,13,69.5664314578083,4,18.69580393222604,47.58754066204706,0,F
2,3,29,11,11,50.0,6,20.25,40.47461540105115,0,F
1,2,26,15,7,50.0,4,13.25,47.764029579454615,0,F
1,3,14,17,16,68.82579132460046,5,17.603223915575057,69.116651567573,1,B
4,1,19,15,17,69.09494281348472,16,24.63686785168559,73.6557501593748,1,B
4,1,29,14,11,50.0,20,22.25,56.19595962430199,0,C
4,0,1,9,17,97.80607355706238,12,29.225759194632797,97.88941779474196,1,A
3,0,25,16,5,50.0,9,22.25,63.399172658382106,1,C
1,0,24,7,6,57.68481462982218,4,13.210601828727771,48.17953674859145,0,F
3,0,22,18,8,52.91345491939748,12,23.614181864924685,69.49608852649068,1,B
1,0,15,6,11,68.2258231257619,4,17.52822789072024,64.98134813086997,1,C
1,3,16,17,19,69.83503920301612,3,20.729379900377015,63.36842509630603,1,C
2,3,23,6,13,50.23933945151742,4,17.279917431439678,40.17980069829893,0,F
1,0,14,9,19,77.78626214157089,4,19.72328276769636,75.28706217639119,1,B
1,1,2,17,9,95.71298995775602,5,19.9641237447195,77.27136734999108,1,B
3,3,3,17,19,93.681953247362,9,29.71024415592025,83.58855653561781,1,A
1,1,11,12,12,81.18313152020504,4,18.14789144002563,75.06809312479263,1,B
3,1,4,12,11,90.72714552192052,9,24.340893190240067,75.20913176517261,1,B
4,2,16,18,9,62.009375995796745,16,26.751171999474593,65.33007091901862,1,B
1,2,5,16,17,91.44758026373171,3,21.430947532966464,81.40526537336015,1,A
1,0,9,9,7,85.81635024186517,3,19.727043780233146,71.03237129528468,1,B
3,1,21,17,7,55.82491526562747,12,19.97811440820343,59.83800523888226,0,C
4,3,17,6,17,66.34140204128394,20,29.292675255160493,56.23313809817597,0,C
2,2,26,17,10,50.0,6,16.25,48.2488132774643,0,F
4,2,9,8,14,79.65092502960673,20,30.95636562870084,68.9856407799846,1,B
3,1,5,11,15,87.65168680245543,15,24.95646085030693,74.63628730753008,1,B
4,2,23,18,8,54.51373445434748,12,20.814216806793436,54.21329059913907,0,C
3,2,5,10,7,92.46922460612612,9,26.558653075765765,56.82269457034876,0,C
3,3,19,14,8,60.17092444377082,9,22.521365555471352,56.83869817963914,0,C
2,1,14,11,7,69.84447779018225,10,19.73055972377278,50.81102919288731,0,C
1,2,3,9,17,93.01594508201401,3,19.62699313525175,72.22992832319905,1,B
3,1,24,6,19,59.214232453693185,9,24.401779056711646,55.61675966228701,0,C
3,2,15,12,16,69.63508549721604,9,20.704385687152005,55.543391723210306,0,C
2,3,21,18,19,59.110238491823324,6,18.388779811477917,63.58476461844306,1,C
3,1,23,16,19,50.21786939325949,12,19.277233674157436,74.19210893799209,1,B
1,2,7,6,14,89.05239855407785,3,22.13154981925973,57.240268948658226,0,C
2,3,6,16,15,85.69592240980285,10,21.711990301225356,72.14395019116652,1,B
1,2,18,12,15,63.79916672371099,5,19.974895840463873,66.05730312960674,1,B
1,1,25,19,17,50.0,2,15.25,75.28751912830276,1,B
2,2,16,11,16,70.5562058901898,8,16.819525736273725,59.43422368007009,0,C
3,1,20,7,10,56.92955570718745,12,18.11619446339843,49.09051732652449,0,F
1,1,12,17,17,70.51929820828707,2,15.814912276035884,72.29152151314403,1,B
1,2,14,8,11,65.79269133006309,5,13.224086416257887,51.50243406969048,0,C
1,3,25,17,8,50.0,5,14.25,41.29449630258407,0,F
1,0,25,11,7,61.42632898707671,3,12.67829112338459,57.130530573954,0,C
2,3,1,8,7,98.09698399902548,4,23.262122999878187,55.11788192067712,0,C
2,3,27,13,15,57.85890604891033,10,22.232363256113793,48.58953702747495,0,F
4,2,9,11,7,83.71470688052426,8,29.464338360065533,61.35574910225016,0,C
4,3,12,5,13,79.90506285887406,8,24.988132857359258,48.65811612641589,0,F
1,3,17,5,15,63.957663790097776,4,16.99470797376222,38.459290945982936,0,F
3,0,29,19,15,50.0,15,24.25,72.33625678223912,1,B
1,3,22,8,18,55.706366764205164,5,16.963295845525646,42.46982911825848,0,F
3,0,10,18,18,77.04526926702117,9,22.630658658377648,83.78762212943269,1,A
1,2,12,18,16,81.84624044072523,5,16.230780055090655,78.1633807392435,1,B
4,0,18,17,19,58.23142543613448,16,21.27892817951681,75.472385291561,1,B
4,1,28,13,7,53.005913708713415,20,22.625739213589178,48.1646947173854,0,F
3,1,23,17,7,54.8984742676902,9,23.862309283461276,59.215687793217015,0,C
1,0,24,8,12,53.37794521832396,5,14.672243152290495,58.67845837263085,0,C
3,1,29,17,8,50.0,6,24.25,51.929952515446864,0,C
4,2,28,9,11,50.0,16,27.25,53.89400032835815,0,C
1,1,23,5,7,59.63221776963676,3,19.454027221204594,45.11062650325949,0,F
1,0,21,19,12,67.08432337554278,3,14.385540421942848,78.92249398302525,1,B
3,2,4,18,7,91.39791287018062,6,26.424739108772577,64.91153258237668,1,C
2,1,2,6,9,95.99431882649358,8,23.999289853311698,56.76286961165818,0,C
3,2,18,15,5,62.817307445607504,15,25.852163430700937,55.47820971600595,0,C
4,0,22,8,16,65.98205531906001,16,23.2477569148825,68.80866130820114,1,B
4,1,12,16,9,72.69628214058466,16,24.087035267573082,69.56313212167392,1,B
4,2,4,8,10,93.07058633965082,16,26.633823292456352,67.90290765965077,1,B
4,2,11,15,11,79.81569540997594,16,23.976961926246993,75.72676867482544,1,B
4,1,13,14,6,77.53140173685814,16,30.691425217107266,62.848047508369675,1,C
2,2,5,10,6,87.77027719703975,8,23.97128464962997,66.31497670064479,1,B
1,2,29,17,18,51.60706732032303,2,16.45088341504038,56.11439099187376,0,C
3,0,21,10,13,53.12130091561845,9,24.640162614452308,61.76377604371243,1,C
3,0,8,12,19,86.0340216484917,6,26.754252706061465,85.81986583964861,1,A
4,0,16,16,19,69.20128609426705,20,26.650160761783383,80.78619263650873,1,A
3,0,7,17,14,82.52756685979514,9,27.315945857474393,85.46881658492516,1,A
4,0,25,13,5,59.98558139394608,12,25.498197674243258,53.07644582621988,0,C
2,0,12,18,6,71.4236892269611,10,23.927961153370138,59.77719965157878,0,C
2,1,28,5,6,50.0,6,21.25,42.38571184542909,0,F
1,0,4,5,19,91.20709082028289,5,16.40088635253536,81.47688942636319,1,A
2,2,28,19,17,57.721058687410945,8,17.21513233592637,57.551068583050366,0,C
2,1,21,10,19,51.26322973533261,8,21.407903716916575,57.97810560119933,0,C
1,2,21,8,14,50.0,3,18.25,37.991202863845,0,F
3,0,16,15,11,60.30505348979306,9,22.538131686224133,68.91847267706157,1,B
4,0,2,8,10,95.32136850449982,16,27.915171063062477,82.44093836994685,1,A
4,2,27,5,13,50.0,16,26.25,40.07030454098809,0,F
3,2,5,13,15,89.05675161653035,15,24.132093952066292,63.33180844628555,1,C
1,2,13,16,19,74.19332934455458,3,21.27416616806932,73.05879188976911,1,B
3,3,14,15,11,74.05774310668201,9,22.25721788833525,60.375767572593205,0,C
2,3,13,7,7,72.35645558904062,4,21.044556948630078,36.70021115992717,0,F
1,3,10,19,7,77.30167560358224,4,17.662709450447778,54.060307261237114,0,C
1,3,10,9,5,78.64099213321808,4,16.83012401665226,39.535238580709205,0,F
1,1,8,14,12,81.3873730588303,3,20.173421632353786,68.69373305809974,1,B
4,0,5,5,5,91.61812512699963,8,31.452265640874955,68.02502758654519,1,B
3,2,14,12,15,73.76827627755577,15,26.22103453469447,68.00131414999159,1,B
1,0,11,7,18,80.06155605992348,5,18.007694507490434,74.87752319365832,1,B
1,2,28,18,6,52.56444008930164,4,11.570555011162705,39.811099957424155,0,F
1,0,5,19,15,90.28412836257324,2,21.285516045321657,84.12430636585773,1,A
3,1,0,5,16,100.0,6,30.5,80.56968610569841,1,A
4,3,24,14,11,51.087800999028104,20,26.385975124878513,43.236839604175586,0,F
2,0,15,10,5,73.20392684944532,8,20.150490856180667,54.54186345307711,0,C
4,2,19,5,16,64.77284825224228,12,25.096606031530285,56.70766042298261,0,C
1,0,14,19,8,70.41694003596021,2,14.802117504495026,59.093263014944704,0,C
4,1,1,19,13,98.14725325818692,12,28.268406657273367,82.89757089253587,1,A
4,1,16,7,12,67.3864524332693,16,29.423306554158664,63.4947315119565,1,C
2,0,2,9,19,96.45168021309435,10,24.056460026636792,78.52445101540651,1,B
3,3,2,8,15,96.30813745819962,6,24.03851718227495,60.26780712170421,0,C
3,2,4,11,18,91.17708856465455,9,29.39713607058182,78.2893518576115,1,B
4,1,16,10,17,66.64610637369779,8,27.330763296712224,59.79007143929098,0,C
4,1,22,16,12,64.94328900710565,8,29.117911125888206,70.22158664409923,1,B
3,0,28,7,16,50.0,6,24.25,57.88905930742309,0,C
3,1,16,15,7,75.21060923265784,12,23.40132615408223,63.189939961186255,1,C
2,1,19,12,9,69.92414812664839,6,16.74051851583105,48.243858428247975,0,F
1,2,5,12,19,88.99306975629433,2,20.124133719536793,72.80155714366975,1,B
4,3,0,18,8,100.0,12,26.5,63.81519317343751,1,C
3,2,6,6,15,90.88638680063937,12,25.36079835007992,57.71959070752513,0,C
4,3,25,11,16,50.0,8,20.25,48.045071077230425,0,F
4,2,14,18,12,78.53435979312961,8,24.816794974141203,70.53886946484722,1,B
3,0,6,5,15,85.23538003665983,6,21.654422504582477,59.82462281166512,0,C
2,1,18,6,11,60.469433311007165,6,16.558679163875894,47.15354527557362,0,F
4,3,19,12,18,67.95501607490192,12,24.49437700936274,62.60244600648848,1,C
2,0,21,16,11,65.1797994486312,4,22.1474749310789,68.80740845378655,1,B
3,1,29,5,14,50.0,9,21.25,48.43610906177107,0,F
1,1,10,6,14,78.664812743634,3,14.83310159295425,58.28347528890071,0,C
1,1,22,16,11,50.0,2,12.25,58.18399753933913,0,C
4,2,13,5,5,68.7568250602237,8,25.594603132527965,42.56303386250461,0,F
3,0,12,9,17,77.28959867130152,15,25.66119983391269,82.06649990794163,1,A
2,0,19,11,19,55.4623879949417,10,20.932798499367713,68.13222684870745,1,B
4,1,25,10,11,50.0,8,23.25,44.03664333073837,0,F
3,3,26,10,8,50.0,12,18.25,37.66193351580962,0,F
3,0,24,10,16,50.0,6,21.25,52.71750064825076,0,C
2,2,8,12,7,87.17444030924277,4,20.896805038655344,61.041253753180015,0,C
4,3,8,9,17,85.8769079541399,8,26.734613494267485,73.00142877184392,1,B
3,3,15,19,16,65.24855971882917,6,23.156069964853646,62.758398489997234,1,C
3,3,11,14,17,77.9551327782885,6,25.74439159728606,64.02501409256746,1,C
3,3,9,11,19,78.32760907166116,6,20.790951133957645,67.26483138113744,1,B
2,0,5,7,9,92.05648133058544,4,20.50706016632318,69.09343365005073,1,B
4,1,17,13,6,69.17198221333923,8,24.646497776667402,68.93591081658758,1,B
4,3,1,14,12,98.14445010719596,20,30.268056263399494,73.7612287012753,1,B
4,2,26,7,16,50.009271609197995,20,22.251158951149748,52.3384642153829,0,C
4,2,19,18,16,52.75041902027928,20,22.59380237753491,69.8465415574451,1,B
1,1,8,18,13,85.5146982874544,4,22.6893372859318,69.74897647648386,1,B
1,0,18,10,9,63.663715846622196,3,12.957964480827775,59.381937997426846,0,C
4,1,5,7,7,89.81964338064499,16,27.227455422580626,62.24526475660198,1,C
2,3,1,5,14,97.72920206139263,8,21.21615025767408,58.89568996429645,0,C
1,0,14,5,11,71.74983408279869,2,17.968729260349836,60.66728640663165,0,C
3,0,16,7,5,66.30820159007183,15,24.28852519875898,51.40324382490727,0,C
1,3,15,8,14,66.20007923858633,2,18.275009904823293,44.81507925990428,0,F
3,2,27,18,7,56.76943587364148,6,23.096179484205184,51.15303196607483,0,C
4,3,20,6,13,50.730557529500615,20,20.34131969118758,40.80528464184777,0,F
1,1,7,13,6,83.57587076744386,2,20.446983845930482,57.96002718918219,0,C
2,3,9,19,15,83.00104647739204,6,18.375130809674005,71.98218064295911,1,B
1,2,9,15,18,79.94424169833631,3,21.99303021229204,65.2345544508445,1,B
1,3,17,12,13,61.54047322505131,4,17.692559153131413,38.300559166887695,0,F
1,1,9,16,15,78.84778195525908,5,18.855972744407385,72.02454482984024,1,B
4,1,8,17,5,86.49346539892758,12,25.811683174865948,73.06668323217284,1,B
2,2,27,7,8,50.0,8,20.25,40.2100863623706,0,F
1,1,23,11,16,64.73316779789548,2,18.091645974736934,62.50597788400131,1,C
2,1,18,8,14,70.91957576703014,8,18.86494697087877,58.66591137356394,0,C
4,3,0,9,17,100.0,16,28.5,75.28792569735015,1,B
3,0,3,8,10,93.06099098835472,9,27.63262387354434,72.67124100712036,1,B
1,1,23,13,19,51.873961601135015,4,12.484245200141878,59.76884211418184,0,C
2,1,2,15,17,95.8366280516322,10,25.979578506454025,73.07885008341016,1,B
2,2,9,11,11,79.75439714468862,4,20.969299643086078,56.48114399881797,0,C
4,2,11,17,19,73.53306695702429,20,27.191633369628036,67.99890064813783,1,B
1,3,17,8,19,67.34104209525029,2,14.417630261906286,62.21669992670648,1,C
3,3,22,17,7,64.47393539063833,15,21.05924192382979,56.43004818495179,0,C
2,1,19,12,13,55.55901169588153,4,18.944876461985192,60.964853940687874,0,C
1,0,5,6,8,90.79177927014624,5,21.34897240876828,62.81777951253051,1,C
3,0,20,11,9,67.3242845357882,6,23.415535566973524,61.01896764675559,0,C
2,3,1,15,12,97.88538359985716,6,22.235672949982145,62.62314753192538,1,C
2,2,9,5,19,81.2972446730948,8,19.162155584136848,56.98274582672845,0,C
3,1,1,12,16,98.02575379349761,12,26.2532192241872,81.60730246615655,1,A
3,1,29,17,19,50.0,12,21.25,65.00801236010413,1,B
4,0,8,18,18,85.82219331677305,16,29.72777416459663,95.20558995159553,1,A
1,3,26,16,7,60.65588310260612,2,16.581985387825764,46.141320394194715,0,F
1,0,9,18,12,83.58878152952019,5,19.448597691190024,77.78977540585906,1,B
4,0,1,17,18,98.49029403959787,20,31.311286754949734,100.0,1,A
2,3,7,19,18,85.69486152372212,6,23.711857690465266,69.02021017133244,1,B
3,2,23,10,15,56.800289264223494,12,23.100036158027937,47.596379605097155,0,F
3,1,16,16,5,62.97691614628663,12,24.872114518285827,60.151262378867145,0,C
3,2,16,9,12,63.23863436014692,9,19.904829295018367,53.67501440705529,0,C
2,3,28,13,18,50.0,8,18.25,54.53309606274041,0,C
3,3,3,13,17,94.85054417924253,9,27.85631802240532,65.74147016414065,1,B
3,1,17,7,19,67.31869227898095,12,21.41483653487262,60.71408605284134,0,C
4,2,11,13,15,76.44550494202008,20,25.55568811775251,71.38999237424439,1,B
2,1,16,17,15,72.95670429483349,6,22.119588036854186,74.24696184755017,1,B
1,0,8,19,19,81.81562707543758,5,15.226953384429697,96.8054183329054,1,A
4,0,28,17,16,50.0,16,26.25,66.36810540459008,1,B
4,0,18,13,14,56.22081409148664,20,25.02760176143583,79.46973172877797,1,B
1,2,13,6,12,73.8456831064301,5,21.230710388303763,54.22567411987126,0,C
4,0,13,9,10,69.48735505631362,8,28.685919382039202,68.66562931698897,1,B
2,1,29,15,9,50.0,8,17.25,55.20071698004489,0,C
3,2,16,6,13,67.1263704995402,6,25.390796312442525,46.805332434913666,0,F
2,1,1,5,10,97.81786986651488,6,20.22723373331436,62.30327890825343,1,C
1,3,7,11,19,83.81956213404567,2,22.47744526675571,64.41917603522653,1,C
1,2,4,8,5,91.42196998236105,4,20.42774624779513,46.447874703774254,0,F
4,1,26,9,16,50.0,8,26.25,46.610908475278414,0,F
2,1,6,8,10,89.85720901324292,4,23.232151126655367,61.36549884436981,0,C
2,2,21,10,5,62.67215265212917,8,22.834019081516146,47.50446056335804,0,F
1,3,28,15,10,51.56776099555541,5,16.445970124444425,39.66619807795367,0,F
2,2,15,6,7,65.52545218278136,6,17.19068152284767,41.198146807034284,0,F
1,0,15,12,10,76.20807161714387,2,20.526008952142984,65.5143342647898,1,B
2,0,16,8,17,63.26618884093235,8,16.908273605116545,69.76429123383528,1,B
2,3,21,12,10,60.33011170389505,4,17.541263962986882,45.79422781995424,0,F
2,1,26,7,5,58.932813787547715,6,15.366601723443464,46.166632857475165,0,F
1,1,6,16,17,88.45344243084122,3,16.056680303855153,85.19721182993875,1,A
4,1,19,16,13,65.79045628985682,12,29.223807036232103,63.87506000812988,1,C
2,2,7,15,12,85.35633472052146,4,25.669541840065182,57.48361643447201,0,C
1,2,7,9,19,86.19231356834331,5,20.774039196042914,66.93798290224926,1,B
1,3,22,16,19,60.470897396056294,5,12.558862174507038,63.727691854085236,1,C
2,0,10,7,6,76.37734055594484,10,24.547167569493105,62.81323336597456,1,C
2,1,14,16,6,73.30450005216204,8,22.163062506520255,60.16991972181199,0,C
4,0,17,19,9,66.49827013936977,20,24.31228376742122,84.41899120985146,1,A
1,2,5,17,19,88.26685737623771,5,19.033357172029714,82.70800512304615,1,A
1,2,21,11,14,66.62981122477555,3,16.328726403096944,51.63040029479329,0,C
3,2,11,19,6,79.2111754404448,12,25.9013969300556,71.09646445182818,1,B
1,0,14,7,15,73.36000638860254,3,17.170000798575316,56.735993738304,0,C
4,3,27,19,5,50.0,8,25.25,45.116827343320296,0,F
3,3,22,16,6,64.66534696809308,6,26.083168371011634,45.17930541559139,0,F
3,2,5,12,9,91.98669939375225,9,22.49833742421903,65.08166308506374,1,B
3,1,17,13,15,67.42092875197943,12,23.42761609399743,70.55436717789384,1,B
2,0,23,17,19,64.74033280802527,10,16.09254160100316,83.11490435783618,1,A
2,2,19,16,14,66.65529717786693,10,23.331912147233368,64.32691907500308,1,C
1,0,8,6,18,86.3905859698275,4,20.798823246228437,73.09902524344082,1,B
3,0,7,7,11,86.07429617073498,15,25.759287021341873,63.00211101918461,1,C
4,3,13,16,9,80.35492575616325,20,30.044365719520407,56.30151182128837,0,C
2,2,18,17,5,60.83679789524854,6,22.604599736906067,37.52212263309147,0,F
4,3,18,11,11,57.59942847164675,8,22.199928558955843,45.22906349847919,0,F
4,2,7,9,10,84.55280937232487,16,31.56910117154061,67.88363154789222,1,B
2,0,1,14,11,97.681921830638,8,25.21024022882975,70.94151090383171,1,B
2,3,24,11,6,50.0,10,19.25,40.427333663832314,0,F
2,0,3,6,9,93.97789889683257,10,26.747237362104073,77.5257987818824,1,B
2,2,5,18,18,91.40489201345166,4,21.42561150168146,81.3301413663253,1,A
3,1,2,18,12,96.44074730463427,12,29.055093413079284,92.59287040624595,1,A
3,3,2,8,17,96.36458399256097,9,26.04557299907012,67.47480405196075,1,B
3,3,18,5,16,72.31568194960329,6,20.03946024370041,43.15802592637258,0,F
3,0,10,19,11,75.869112285881,9,20.483639035735123,75.82457853965627,1,B
1,0,28,9,10,50.0,2,12.25,56.72167765521018,0,C
3,1,9,12,17,85.5299993542304,9,25.6912499192788,73.83522496067987,1,B
2,3,11,5,10,77.37637077894942,6,20.672046347368678,47.27724880741527,0,F
4,2,13,11,16,74.42066317535013,12,30.302582896918764,68.64284361760164,1,B
3,2,29,11,5,50.0,12,19.25,45.55203728630194,0,F
1,3,29,11,5,50.0,5,15.25,22.42243582039977,0,F
2,3,27,19,11,56.143311368158066,8,19.01791392101976,59.20716601603746,0,C
4,3,17,5,7,63.27868003564947,12,26.909835004456184,33.121486805221174,0,F
4,1,23,16,10,51.495937009011136,20,27.43699212612639,68.31138168165907,1,B
